Time,Rounding Mode,fp_X,fp_Y,fp_Z,fp_Z Expected,fp_Z 64 bits
35835, 3, 6707ee18, ec65e4ec, ff800000, ff800000, 43d970a88bfb9a00
35865, 0, ec6f0e14, 8f51548c, 3c437972, 3c437972, 3f886f2e35c85e00
36005, 4, b884cbb, ec2f0527, b83a5e64, b83a5e64, bf074bcc8615df40
36055, 4, 3eeded99, 9d0b2da6, 9c815a6f, 9c815a6f, bb902b4de3dec6c0
36075, 1, bb21cf82, ff800000, 7f800000, 7f800000, bb902b4de3dec6c0
36115, 4, 407d92e2, 49cbe6e8, 4ac9f831, 4ac9f831, 41593f061f451a00
36255, 2, 8e3aba34, 3d62a2bd, 8c254f16, 8c254f16, b984a9e2b30c0c80
36365, 0, 7a54418a, 9d170d5b, d7fa7b76, d7fa7b76, c2ff4f6ecb538380
36505, 4, 1b51738d, 684ccebe, 4427913b, 4427913b, 4084f227596714c0
36555, 3, d040fd87, 7fc00000, 7fc00000, 7fc00000, 4084f227596714c0
36615, 3, 13f0e957, f77deaaa, cbeef370, cbeef370, c17dde6e07ef38c0
36775, 0, 562e8db3, 86e49601, 9d9bdc7b, 9d9bdc7b, bbb37b8f642df660
36955, 1, aa1ee065, 8df4f37c, 0, 0, bbb37b8f642df660
36995, 0, 4e756bc6, e6576afa, f54e8412, f54e8412, c6a9d08232a76b80
37155, 2, 57533c17, 11333107, 2913db78, 2913db78, 3d227b6f0b817420
37345, 2, 68e68e5, 79c34df5, 40d94a88, 40d94a88, 401b295111910a40
37525, 4, 424e1b0b, 73ff5fe3, 76cd9a23, 76cd9a23, 46d9b3445801f820
37695, 2, fe568d7, d57735f0, a5dd887e, a5dd887e, bcbbb10fa6f99200
37895, 4, 1877d4d6, c0b340ee, 99ad88ad, 99ad88ad, bb35b115a7ebde80
37955, 3, abe15843, fc7f8ed9, 68e0f4a9, 68e0f4a9, 451c1e9516bf5960
38105, 0, a597568c, 80000000, 0, 0, 451c1e9516bf5960
38165, 0, 90e1b6b0, 59107639, aa7ebdff, aa7ebdff, bd4fd7bfddb34c00
38265, 1, 9eceacd0, db15635f, 3a71359d, 3a71359d, 3f4e26b3a5a44c00
38435, 4, b450e29a, 37fb2dd4, acccf392, acccf392, bd999e7239d73100
38495, 4, 34c501d6, d9e8073c, cf328f3b, cf328f3b, c1e651e765290500
38665, 1, 91b3e2bd, de637bdc, 309fd916, 309fd916, 3e13fb22c3d52d80
38765, 0, dc99ffc4, 454f506, a1801b34, a1801b34, bc30036676525300
38935, 0, b390d2b0, e6d4901, 82863c5a, 82863c5a, b850c78b32a05600
39025, 3, 19530fe, 0, 0, 0, b850c78b32a05600
39155, 4, 53d8c62e, 7a7277ee, 7f800000, 7f800000, b850c78b32a05600
39195, 4, a8700524, 630b4995, cc0297c8, cc0297c8, c18052f8f6c83e80
39395, 1, 1f74092c, 904fa9d2, 80000000, 80000000, c18052f8f6c83e80
39415, 3, addeaf3b, be81162b, 2ce0932b, 2ce0932b, 3d9c12654c603a40
39455, 2, c19bfe00, 3d818a0, 8603ad52, 8603ad52, b8c075aa29d80000
39565, 4, f0c18c3e, 5a921b08, ff800000, ff800000, b8c075aa29d80000
39625, 3, 1e2fcb9a, 71a6af94, 5064ed30, 5064ed30, 420c9da5eafec200
39655, 1, 80000000, d0eb925b, 0, 0, 420c9da5eafec200
39705, 4, 23a11aa0, 26c36df2, af5f8f1, af5f8f1, 395ebf1e2052d000
39785, 0, 3c7bab3a, 318952e0, 2e87001b, 2e87001b, 3dd0e003630cd800
39885, 1, 283b5f43, 974187c7, 80000000, 80000000, 3dd0e003630cd800
40085, 1, 98290b08, 356e98f1, 8e1d8d3f, 8e1d8d3f, b9c3b1a7e4045100
40255, 3, fcdd2edd, b431c2c0, 719995ab, 719995ab, 463332b54673f800
40425, 3, 3f87f2a7, c255f136, c26339fa, c26339fa, c04c673f43d98e80
40545, 4, 5bc1cf3d, a2a9b143, bf007802, bf007802, bfe00f0048ed3ee0
40735, 0, 2ec70912, f3dbf5e3, e32b03ef, e32b03ee, c465607dd2289ec0
40765, 2, ffc00000, 2f5d3732, 7fc00000, 7fc00000, c465607dd2289ec0
40925, 0, 6c11e13b, 7fc00000, 7fc00000, 7fc00000, c465607dd2289ec0
41105, 0, 7fc00000, c9e86124, 7fc00000, 7fc00000, c465607dd2289ec0
41185, 1, f6eff161, 7fc00000, 7fc00000, 7fc00000, c465607dd2289ec0
41265, 4, 52655dac, f7fe3bb, 22654458, 22654458, 3c4ca88afdde1480
41385, 0, 485e8d90, 7be944de, 7f800000, 7f800000, 3c4ca88afdde1480
41415, 1, 7f800000, 134decaa, 7f800000, 7f800000, 3c4ca88afdde1480
41465, 0, 52eb3db9, ceaa468f, e21c77d3, e21c77d3, c4438efa64420ae0
41515, 3, c70e10b9, c5c240d1, 4d579949, 4d579949, 41aaf32916f9c240
41545, 4, 8998ef5e, cee6fa30, 1909fc85, 1909fc85, 3b213f909c55b400
41735, 4, 26872298, 7f800000, 7f800000, 7f800000, 3b213f909c55b400
41835, 1, caf68add, 5a0db366, e5887741, e5887741, c4b10ee8219b61c0
41895, 2, d7488a30, 7cfd816f, ff800000, ff800000, c4b10ee8219b61c0
41965, 0, c137f263, 7fc00000, 7fc00000, 7fc00000, c4b10ee8219b61c0
42125, 3, 19ec09f9, 9ff7fbf2, 80000000, 80000000, c4b10ee8219b61c0
42165, 3, 2144e888, 1b361e45, 0, 0, c4b10ee8219b61c0
42185, 4, ac6852e0, 59f4ceaa, c6de2a8a, c6de2a8a, c0dbc5514ee91800
42215, 3, b93cc2aa, 8816d09f, 1de67c7, 1de67c7, 383bccf8c0c1e580
42395, 1, c58fc721, f8c9a055, 7ee27aca, 7ee27aca, 47dc4f5946af7d40
42515, 0, d2f5f23a, 96ee5fc9, 2a650338, 2a650338, 3d4ca066fd56b140
42705, 0, 5a4766d1, 158198b, 1c2852a6, 1c2852a6, 3b850a54b4e78f60
42775, 2, a1cbab46, d57fe986, 37cb9964, 37cb9964, 3ef9732c870b9480
42815, 1, 2165827c, 3467dd21, 164fdefd, 164fdefd, 3ac9fbdfa3dbbf80
42875, 3, a6cd597e, 7b260375, e2852acd, e2852acd, c450a559b34c12c0
43025, 3, db24d7fd, 1699d37c, b2461a88, b2461a88, be48c35104c96300
43085, 1, ff800000, 87249cb, ff800000, ff800000, be48c35104c96300
43155, 2, 6fb587ad, 66bbf585, 7f800000, 7f800000, be48c35104c96300
43205, 0, df26fa8b, 7fc00000, 7fc00000, 7fc00000, be48c35104c96300
43235, 0, d59303b6, 8b3f9661, 215c0c41, 215c0c41, 3c2b81882ac2fd80
43375, 4, d0047376, 34649d3c, c4ec905e, c4ec905e, c09d920bbc9b6a00
43575, 1, c6840bd9, a5f39444, 2cfb4771, 2cfb4771, 3d9f68ee39e66900
43625, 0, 438e177c, 9bb19a6e, 9fc527e8, 9fc527e8, bbf8a4fcfaabd200
43655, 1, 7fc00000, f8b5a913, 7fc00000, 7fc00000, bbf8a4fcfaabd200
43675, 0, e666e227, f6264d06, 7f800000, 7f800000, bbf8a4fcfaabd200
43715, 3, 7ad56292, 6217fd9d, 7f800000, 7f800000, bbf8a4fcfaabd200
43855, 0, 731ada30, 458fccee, 792df7ad, 792df7ad, 4725bef5a9462800
44025, 3, d1ba5db1, 24e0760e, b72367ec, b72367ec, bee46cfd8816b5c0
44105, 1, 25f4fe5a, 2fac7598, 16250b6e, 16250b6e, 3ac4a16dc5c4ee00
44255, 0, 5bd843d8, ed01409c, ff800000, ff800000, 3ac4a16dc5c4ee00
44365, 2, bb8c1b88, 2e03d3fc, aa104c37, aa104c37, bd420986cd0c7800
44485, 2, e78970a2, 40c3f8d1, e8d26cc2, e8d26cc2, c51a4d982df91080
44615, 1, c147f3cf, ac5c084f, 2e2bdc03, 2e2bdc03, 3dc57b8066d69c20
44805, 2, e30a6389, 92b0de44, 363f392a, 363f392a, 3ec7e72550cf9900
44945, 4, 255fdaa1, 303a8a08, 16231d8c, 16231d8c, 3ac463b17a73e100
44965, 4, b61e5932, 20bd6acd, 976a53d3, 976a53d3, baed4a7a69884280
45105, 4, 66e2a128, e5cf4a47, ff800000, ff800000, baed4a7a69884280
45295, 2, 64a3917e, 2dedc027, 5317e877, 5317e877, 4262fd0ef5f54640
45475, 4, 8554ea74, b1d0404a, 0, 0, 4262fd0ef5f54640
45605, 2, 90249b55, e9ddd265, 3a8ea160, 3a8ea160, 3f51d42c17c05120
45655, 3, 29b210b3, 46c99c4, 0, 0, 3f51d42c17c05120
45695, 0, a9d6b5cb, ff800000, 7f800000, 7f800000, 3f51d42c17c05120
45805, 4, a134316a, de102d6, 80000000, 80000000, 3f51d42c17c05120
45895, 2, b1d69157, cd0122cf, 3f5878d3, 3f5878d3, 3feb0f1a6904d640
45965, 0, 274c0788, ef795419, d746b65a, d746b65a, c2e8d6cb35ab8900
46075, 0, 2f7d4ab, cde5937f, 915e4007, 915e4007, ba2bc800e0f63aa0
46255, 4, 2cd4f39a, 94919dc0, 81f24267, 81f24267, b83e484cd5896000
46415, 1, 88d06ecf, 15ba06a0, 80000000, 80000000, b83e484cd5896000
46455, 1, 776adea7, f4179ecf, ff800000, ff800000, b83e484cd5896000
46475, 4, 835aa0d3, b4f4b864, 0, 0, b83e484cd5896000
46625, 0, d2a86a3c, 2f33192f, c26ba5b2, c26ba5b2, c04d74b64fd74100
46665, 1, 1554fbfa, c570f36d, 9b4876c0, 9b4876c0, bb690ed807b2ee40
46855, 1, 542def12, 8f750756, a4267ac8, a4267ac8, bc84cf590639c180
46985, 4, 1d2c7da1, 5fe40d97, 3d99a90c, 3d99a90c, 3fb335217068dee0
47085, 1, 63ba1093, 6d3066b, 2b196053, 2b196053, 3d632c0a6a2bee20
47215, 0, d9fbacee, d506fed5, 6f84b70c, 6f84b70c, 45f096e171e0c0c0
47285, 4, c9de21a2, c212436a, 4c7dd35a, 4c7dd35a, 418fba6b4ad4c500
47345, 1, 863bcd6d, ac4d7ad1, 0, 0, 418fba6b4ad4c500
47365, 3, 84c4eecc, ce4dac98, 139e37ff, 139e37ff, 3a73c6ffd75b2400
47425, 1, 211278de, 79dc2c61, 5b7bf286, 5b7bf286, 436f7e50c37d0780
47625, 0, 94231ddd, 4be397b0, a0910422, a0910422, bc122084371c5e00
47675, 2, 0, 410254ef, 0, 0, bc122084371c5e00
47785, 2, b9f25b0b, 9e0a466a, 1882e7bd, 1882e7bd, 3b105cf7a59691c0
47845, 3, 55a866cb, f35f9a78, ff800000, ff800000, 3b105cf7a59691c0
47995, 0, 3fed4332, 1b62b841, 1bd22017, 1bd22017, 3b7a4402d5bff640
48165, 1, c7ae0f02, c4bc2c5b, 4cffe25b, 4cffe25b, 419ffc4b7aeb6d80
48285, 2, 966c9056, 313c7e9f, 882e2f02, 882e2f02, b905c5e023ff2d40
48465, 4, ffc00000, f18155d9, 7fc00000, 7fc00000, b905c5e023ff2d40
48565, 0, 37f208be, 3107c744, 29805f01, 29805f01, 3d300be029008f00
48755, 3, 3f5d39d1, 7eb4aaf7, 7e9c2065, 7e9c2065, 47d3840c997254e0
48945, 3, 9fe04386, 7fc00000, 7fc00000, 7fc00000, 47d3840c997254e0
49085, 3, 9ec7aa9, 3390185d, 0, 0, 47d3840c997254e0
49205, 4, f3f00ba3, 952dbd1d, 49a2e931, 49a2e931, 41345d261df50ee0
49395, 0, 42dd1f29, d45ab82e, d7bceb9f, d7bceb9f, c2f79d73e1622bc0
49545, 0, 7263560a, 25e63803, 58cc710a, 58cc710a, 43198e214f0643c0
49565, 4, 6fdbad31, c5eae972, f64994a1, f64994a1, c6c9329427d71a40
49725, 3, 95a55a53, e78c670e, 3db55fec, 3db55fec, 3fb6abfd71956280
49915, 4, b0a62844, fbb21844, 6ce72f7e, 6ce72f7e, 459ce5efcc448400
50105, 3, d462745b, 13f70cc, 96295897, 96295897, bac52b12e8311080
50205, 2, 38bc931b, 54a5d85c, 4df45460, 4df45460, 41be8a8c12a96d00
50355, 0, fec36e58, 1ee4200a, de2e26bc, de2e26bc, c3c5c4d779a9ee00
50435, 0, fe00ae66, b84d6751, 76ce7f2d, 76ce7f2d, 46d9cfe5a40e1180
50455, 3, 83d66ea, 9df9bd3e, 80000000, 80000000, 46d9cfe5a40e1180
50645, 1, ae877944, b70fb0fd, 261814cc, 261814cc, 3cc302998f660d00
50845, 3, f92a1ef, 762858b6, 4640da2a, 4640da2a, 40c81b453051fa80
50965, 3, 4e6a08d, def9705e, a460b764, a460b764, bc8c16ec823478c0
51005, 4, 8309a89f, 80000000, 0, 0, bc8c16ec823478c0
51095, 0, 582ebaf8, 8f3b671b, a7ffd1e6, a7ffd1e6, bcfffa3cb3e00a00
51115, 1, 1da6b9f1, f89cbc6, 0, 0, bcfffa3cb3e00a00
51305, 0, 85751cb2, 5262df35, 9859390c, 9859390c, bb0b27217c3fdb40
51345, 4, 6c47d9d5, 6b2289b4, 7f800000, 7f800000, bb0b27217c3fdb40
51525, 0, 7fc00000, f7d28431, 7fc00000, 7fc00000, bb0b27217c3fdb40
51555, 1, d42f4582, 6a5cbf20, ff172296, ff172296, c7e2e452cf95c800
51705, 1, f46f5b55, d073c884, 7f800000, 7f800000, c7e2e452cf95c800
51875, 3, d345fb85, 2ed66b1, 96b79945, 96b79945, bad6f328a75c9ea0
52065, 4, 36435121, 80000000, 80000000, 80000000, bad6f328a75c9ea0
52115, 2, e9483ba4, bfcd4697, 69a08ef8, 69a08ef8, 453411df17c0b780
52205, 3, 6f4b7998, f258e503, ff800000, ff800000, 453411df17c0b780
52255, 2, 36280ed2, 7bd99e95, 728edcaa, 728edcaa, 4651db955f078740
52415, 3, aa74cf64, 99ce1b87, 4c51936, 4c51936, 3898a326ae1d3780
52595, 3, 2964d8d1, 28260481, 1214689f, 1214689f, 3a428d13c750aa20
52675, 1, 1ac39e80, 60d2c4f2, 3c210e83, 3c210e83, 3f8421d068baa000
52755, 0, 7f800000, 5a53b7c5, 7f800000, 7f800000, 3f8421d068baa000
52925, 4, 7fc00000, 9ebffa2f, 7fc00000, 7fc00000, 3f8421d068baa000
53035, 0, 5fa5624d, db3ea364, fb765107, fb765107, c76eca20d5db4500
53095, 2, 4c24b8dd, 3a5468bb, 4708ac7a, 4708ac7a, 40e1158f4e1a2de0
53145, 4, 6000be95, a61b873e, c69c6ed0, c69c6ed0, c0d38dd9f96ec580
53255, 2, 1e9d4902, 80000000, 80000000, 80000000, c0d38dd9f96ec580
53375, 2, 795ae49b, 58994ef9, 7f800000, 7f800000, c0d38dd9f96ec580
53565, 2, 9632aa6, 45aeb41b, f9b06ce, f9b06ce, 39f360d9d8c6f040
53655, 0, 74038db, 704d4924, 381a2473, 381a2472, 3f03448e53ae3980
53715, 0, c137f395, c57d7a7e, 473623bf, 473623bf, 40e6c477dbfcaac0
53775, 3, cd68194a, 7f800000, ff800000, ff800000, 40e6c477dbfcaac0
53805, 4, ff800000, 7590754c, ff800000, ff800000, 40e6c477dbfcaac0
53865, 0, fdcec2f7, ae997784, 6cf7e61a, 6cf7e61a, 459efcc337161700
53945, 0, f2a4909a, 2e5b5470, e18cfdfb, e18cfdfb, c4319fbf65f96c00
54035, 0, 570d042c, 88e7dd39, a07f713f, a07f713f, bc0fee27ecfa7300
54155, 2, 404d1bb2, d66578e2, d737daa1, d737daa1, c2e6fb5408fc6480
54275, 0, 7a36c99e, 8bdceb11, c69dbd1b, c69dbd1b, c0d3b7a35fedafc0
54335, 2, 5d7f7ff6, 1632cb5b, 343271ee, 343271ee, 3e864e3dcad1ce40
54385, 0, 668f781c, 4f6c4cd5, 76846dc9, 76846dc9, 46d08db91ae7e980
54415, 0, c0aeaf61, f96fae35, 7aa38c9b, 7aa38c9b, 475471935da7a2a0
54585, 2, 1988de1e, 7fc00000, 7fc00000, 7fc00000, 475471935da7a2a0
54735, 1, 883bc9d9, d0fbb559, 19b8a3ee, 19b8a3ee, 3b37147dd8532e20
54755, 0, 380d3ef9, f819164d, f0a8ede1, f0a8ede1, c6151dbc2d95b940
54805, 1, 3ff43cd6, 7f800000, 7f800000, 7f800000, c6151dbc2d95b940
54985, 2, 5e55247a, e019b80e, fefff816, fefff816, c7dfff02b26bab00
55035, 4, 66e8af1b, c389195b, eaf93983, eaf93983, c55f273050b86640
55085, 4, 7f800000, 4a6ba09f, 7f800000, 7f800000, c55f273050b86640
55175, 4, faba739e, 3be0c098, f723b170, f723b170, c6e4762df564ba00
55365, 4, 16ae4c98, 94c27df7, 80000000, 80000000, c6e4762df564ba00
55555, 4, 28dda6ff, 5d5b3d74, 46bdd311, 46bdd311, 40d7ba622bedd180
55575, 4, a15bb440, 99b6a098, 0, 0, 40d7ba622bedd180
55715, 2, b6174c29, ff800000, 7f800000, 7f800000, 40d7ba622bedd180
55835, 1, e8d19446, d9856360, 7f800000, 7f800000, 40d7ba622bedd180
55965, 0, af18d5b9, 4e7ebadb, be18139c, be18139c, bfc3027372a7e860
56145, 0, 95bb3f9a, a1a9616e, 0, 0, bfc3027372a7e860
56255, 2, 8148eadc, a48df49c, 0, 0, bfc3027372a7e860
56365, 0, e705f325, a9dbe418, 51661cb4, 51661cb4, 422cc39670afde00
56515, 2, 80e60a7e, c7ae1019, 91c6998, 91c6998, 39238d33185cc9c0
56645, 2, 9fa0f108, 2a245da8, 8a4eaa95, 8a4eaa95, b949d55293855000
56835, 4, 593f8478, fad0bd80, ff800000, ff800000, b949d55293855000
57025, 2, d6602615, d651cb47, 6d37b113, 6d37b113, 45a6f6227046da60
57125, 0, ff800000, 229c2648, ff800000, ff800000, 45a6f6227046da60
57145, 1, a7ba9315, 937bc3a7, 0, 0, 45a6f6227046da60
57285, 1, b73b722d, 4e1398a4, c5d824a7, c5d824a7, c0bb0494edb73500
57345, 2, 80000000, 16b62cdb, 80000000, 80000000, c0bb0494edb73500
57445, 1, ff800000, 597d9a7, ff800000, ff800000, c0bb0494edb73500
57475, 1, c0b671e6, 76fe0f4c, f8350fe9, f8350fe9, c706a1fd21494900
57495, 2, af062735, f2207245, 61a828c5, 61a828c5, 44350518af8ad240
57605, 1, e4d689f, c792bcbb, 966b7a33, 966b7a33, bacd6f46638c0940
57785, 3, cecf3aa4, 6c636c4d, fbb818aa, fbb818aa, c77703154fba6a80
57955, 1, cad51be6, ffc00000, 7fc00000, 7fc00000, c77703154fba6a80
58025, 2, 97efc033, 9e9f8ae4, 0, 0, c77703154fba6a80
58185, 3, f7bd21c9, 783b9a45, ff800000, ff800000, c77703154fba6a80
58385, 3, de211e98, ec088e39, 7f800000, 7f800000, c77703154fba6a80
58465, 2, 4782a9da, 4b0fdbdc, 5312da30, 5312da30, 42625b46175d5600
58495, 0, 24c26804, 7fc00000, 7fc00000, 7fc00000, 42625b46175d5600
58685, 4, d7975482, bf398ba2, 575b5d39, 575b5d39, 42eb6ba726041100
58755, 4, c70ee33c, 5b1fba03, e2b24dea, e2b24dea, c45649bd42906d00
58885, 3, edca3f48, 0, 80000000, 80000000, c45649bd42906d00
58955, 2, 7f800000, 74b56817, 7f800000, 7f800000, c45649bd42906d00
59095, 3, 31159f12, 2f880ed8, 211f0a5e, 211f0a5e, 3c23e14ba04ccc00
59295, 0, 1410a12d, 28be6e97, 0, 0, 3c23e14ba04ccc00
59465, 4, 857564f1, 8879e673, 0, 0, 3c23e14ba04ccc00
59515, 4, df34a730, 757f4965, ff800000, ff800000, 3c23e14ba04ccc00
59675, 4, d5f3f469, 62b843f5, f92f986e, f92f986e, c725f30dbd0c6fa0
59805, 0, 15d0829, 71bdeef6, 33a3fd58, 33a3fd58, 3e747fab081eacc0
59965, 4, ff800000, a1b3854a, 7f800000, 7f800000, 3e747fab081eacc0
60085, 0, 447dd92e, 63f57478, 68f36456, 68f36456, 451e6c8acd94b200
60285, 0, 43876cf6, 7b0484a5, 7f0c34b5, 7f0c34b5, 47e186969404a380
60405, 0, 2aee5b77, 9e9a6bd6, 8a0fc76d, 8a0fc76d, b941f8eda2264f40
60495, 2, 5dbf1da9, a2df0bf9, c12683c7, c12683c7, c024d078cc238c20
60555, 3, 19d87e6a, 27b71114, 21ad0d0, 21ad0d0, 38435a19e29d4900
60695, 0, 76623810, 676fcd3a, 7f800000, 7f800000, 38435a19e29d4900
60795, 2, d8ffadb0, 612fcd60, faaf94da, faaf94da, c755f29b28e24000
60855, 0, 1cd6a71e, 6be57176, 494062a1, 494062a0, 41280c541168ba80
60955, 0, 7e4bfa5a, e1508203, ff800000, ff800000, 41280c541168ba80
61145, 3, ef801be8, 6396603b, ff800000, ff800000, 41280c541168ba80
61285, 1, e3cff5ae, 893142ed, 2d8fff3b, 2d8fff3b, 3db1ffe76569c2c0
61305, 0, d485011f, 1fe444ea, b4ed319b, b4ed319b, be9da6335ed09580
61495, 0, 54712515, 6de89a1f, 7f800000, 7f800000, be9da6335ed09580
61645, 2, a0c126ed, cfc2eac2, 3113109f, 3113109f, 3e226213f1c43340
61725, 2, 45413e51, df307c2f, e5053896, e5053896, c4a0a712ab359be0
61915, 3, 5985875f, b4f6bf2a, cf00b3cb, cf00b3cb, c1e016796642d2c0
62025, 2, 7ecd37c0, 78f9913a, 7f800000, 7f800000, c1e016796642d2c0
62075, 0, 301266a2, 7f800000, 7f800000, 7f800000, c1e016796642d2c0
62155, 1, c1e011cf, 2d7eac93, afdee8b8, afdee8b8, bdfbdd170069bba0
62235, 0, fa0a1ec5, 7f800000, ff800000, ff800000, bdfbdd170069bba0
62275, 3, 5eac06a0, 7f800000, 7f800000, 7f800000, bdfbdd170069bba0
62395, 3, 95ca7892, 890fea8d, 0, 0, bdfbdd170069bba0
62535, 0, 106d3940, 1dc39023, 0, 0, bdfbdd170069bba0
62635, 3, 7fc00000, a6d60a79, 7fc00000, 7fc00000, bdfbdd170069bba0
62655, 2, f4ad0411, 37fc3007, ed2a7077, ed2a7077, c5a54e0ec7498ee0
62725, 4, 6ee3fc70, a7e22962, d74969b6, d74969b6, c2e92d36b2925c00
62765, 0, 6b509c5b, 7c256cb2, 7f800000, 7f800000, c2e92d36b2925c00
62855, 3, 21177af5, 8c172630, 80000000, 80000000, c2e92d36b2925c00
62955, 0, 77b7eabf, 14832c38, 4cbc79c9, 4cbc79c9, 41978f39144b7200
63095, 1, 4c1185df, 6d259c56, 79bc484e, 79bc484e, 47378909cc773a80
63225, 3, 94b5d07f, 413ccac5, 9686151f, 9686151f, bad0c2a3f634f760
63295, 3, cbe6865b, 1a127229, a683df6c, a683df6c, bcd07bed94c15260
63435, 4, 94a6da1a, 1042dc09, 80000000, 80000000, bcd07bed94c15260
63615, 3, 734de0f6, 537b123a, 7f800000, 7f800000, bcd07bed94c15260
63675, 4, 37e60297, d8048ae4, d06e2c40, d06e2c40, c20dc58806ed1f00
63825, 3, 4e243de4, 65aba57e, 745c3f09, 745c3f09, 468b87e1019a8e00
63905, 3, 72fd2049, 5db42f29, 7f800000, 7f800000, 468b87e1019a8e00
64045, 1, 6d792e1, e217634f, a97ef686, a97ef686, bd2fded0c2959bc0
64125, 2, 0, 1f5c70d5, 0, 0, bd2fded0c2959bc0
64215, 2, ce8d0094, 563af31f, e54df0a9, e54df0a9, c4a9be1509e37b00
64285, 0, e0f941d9, 46bd83fd, e8388620, e8388620, c50710c407a3cea0
64475, 3, 7b9f6659, 643ea0f6, 7f800000, 7f800000, c50710c407a3cea0
64655, 3, 7f800000, a0905745, ff800000, ff800000, c50710c407a3cea0
64755, 1, 7f800000, a286b78e, ff800000, ff800000, c50710c407a3cea0
64875, 2, ffc00000, 5fe001bc, 7fc00000, 7fc00000, c50710c407a3cea0
65055, 3, 205fa285, f90f7d18, d9fab21f, d9fab21f, c33f5643e74b5e00
65185, 4, 27f18320, 746c8b37, 5cdf2838, 5cdf2838, 439be506f2b17c00
65245, 3, c5a353b5, 197235c4, 9f9a876e, 9f9a876e, bbf350edcf51f280
65335, 1, ae320921, a54d2da1, 140eb10a, 140eb10a, 3a81d6215ff15820
65455, 1, de5d1a9f, 4193471, a3045234, a3045234, bc608a46810185e0
65485, 1, 97669cd0, 80000000, 0, 0, bc608a46810185e0
65575, 0, af391127, d2831677, 423d8809, 423d8809, 4047b1011d54c840
65635, 2, 1b0902b, 395896ab, 0, 0, 4047b1011d54c840
65685, 3, 55df61ea, d3a0891e, ea0c14d7, ea0c14d7, c541829afa766d80
65865, 2, e1369873, cb8cf667, 6d49163d, 6d49163d, 45a922c7b6761140
65985, 3, 9ae05b02, 41192404, 9c8635f4, 9c8635f4, bb90c6be8ff68100
66185, 2, 56a3da8f, 140414de, 2b291419, 2b291419, 3d65228339ad0080
66375, 0, 28b0c301, e9dddb50, d3192fc6, d3192fc6, c26325f8bd796a00
66515, 4, 978b5778, a7da455a, 0, 0, c26325f8bd796a00
66595, 3, b8c249e9, acefb32d, 2635eafd, 2635eafd, 3cc6bd5f8b7d1ea0
66655, 1, 21a1367d, 16025c49, 0, 0, 3cc6bd5f8b7d1ea0
66775, 2, c2ac58b, b4ec7033, 819db8f5, 819db8f5, b833b71e92c55620
66955, 1, aac8e7b8, b76ea6d7, 22bb4a5c, 22bb4a5c, 3c57694b817d7100
66985, 1, bf7f81ff, af72aa32, 2f7232c1, 2f7232c1, 3dee4658291739c0
67055, 2, 19fa2897, d0cedcda, ab4a247a, ab4a247a, bd69448f2d4a92c0
67115, 2, 38bf9bde, 89fbeb01, 833c8db8, 833c8db8, b86791b6efccbbc0
67285, 1, 2b8f741d, 1e1e73a0, a3194e9, a3194e9, 3946329d2de64800
67415, 1, 4bd37573, aff1e4dd, bc47ce9c, bc47ce9c, bf88f9d38d3a08e0
67585, 4, 6a142dfc, 80000000, 80000000, 80000000, bf88f9d38d3a08e0
67665, 1, 4ebac840, fc9f64c2, ff800000, ff800000, bf88f9d38d3a08e0
67725, 4, b4816632, cb989e73, 409a498a, 409a498a, 4013493138f11d80
67885, 4, 3cfedf5d, 3ec5845f, 3c44a5ac, 3c44a5ac, 3f8894b58a3af060
68085, 1, bfe5bdb, c75028f4, 93ced352, 93ced352, ba79da6a57389780
68205, 4, db2deded, 85fb2476, 21aaa10d, 21aaa10d, 3c3554219fffe7c0
68285, 4, d22166cd, 9f5ca3eb, 320b1bb1, 320b1bb1, 3e416376193ca5e0
68335, 1, 9284d409, c3b4c3ef, 16bb957f, 16bb957f, 3ad772aff633d9c0
68385, 0, 15de4ddd, d9f74114, b056b5a3, b056b5a3, be0ad6b46bc64880
68425, 4, 223669fe, ee2ee0dc, d0f93888, d0f93888, c21f271109559200
68585, 4, b126de97, 7fc00000, 7fc00000, 7fc00000, c21f271109559200
68625, 2, fae37ab4, ed757095, 7f800000, 7f800000, c21f271109559200
68745, 1, 80000000, c7de86de, 0, 0, c21f271109559200
68825, 4, 554221d8, e7576c6, 243a2475, 243a2475, 3c87448eaef7a200
68985, 3, 43d10baf, 902744b1, 948896b6, 948896b6, ba9112d6d991ffe0
69045, 0, afeb686d, 8e984cda, 0, 0, ba9112d6d991ffe0
69175, 1, 7f800000, be86ffe6, ff800000, ff800000, ba9112d6d991ffe0
69355, 1, e6b51a, 263b2657, 0, 0, ba9112d6d991ffe0
69505, 1, d44285f4, aa8bcdf6, 3f547677, 3f547677, 3fea8eceeb471e00
69615, 3, a90e15fb, 6bd02c59, d56714f2, d56714f2, c2ace29e473210c0
69695, 4, cb13ad96, 4b9161b7, d727bb61, d727bb61, c2e4f76c133b0e80
69715, 0, 4f43a191, e83b2dad, f80f09ed, f80f09ec, c701e13d90b57fa0
69875, 0, b67afb3, 7bed6652, 47d6da43, 47d6da43, 40fadb485dd32ac0
70025, 4, 3ac82473, f1e54433, ed333dec, ed333dec, c5a667bd8d99dd20
70055, 0, ae1980e1, 34664fdd, a30a19ad, a30a19ad, bc614335adf627a0
